datetime,id,open,high,low,close,volume,open_oi,close_oi,symbol,duration,strike,opt_type,S,iv,iv_pct
2026-03-11 02:00:00,103.0,1288.5,1288.5,1288.5,1288.5,0.0,137.0,137.0,CZCE.TA605P7200,300,7200,P,6140.0,0.7965643150114133,79.65643150114133
2026-03-11 02:00:00,105.0,234.5,242.5,228.5,242.5,70.0,868.0,858.0,CZCE.TA605C7100,300,7100,C,6140.0,0.7622691365133069,76.22691365133069
2026-03-11 02:00:00,105.0,1097.5,1112.0,1097.5,1110.5,10.0,43.0,53.0,CZCE.TA605P7000,300,7000,P,6140.0,0.756823166280591,75.6823166280591
2026-03-11 02:00:00,105.0,275.5,284.5,268.5,284.5,53.0,1159.0,1152.0,CZCE.TA605C6800,300,6800,C,6140.0,0.7097642221381394,70.97642221381393
2026-03-11 02:00:00,105.0,260.5,269.5,255.5,269.5,93.0,1503.0,1470.0,CZCE.TA605C6900,300,6900,C,6140.0,0.7279019351772927,72.79019351772928
2026-03-11 02:00:00,105.0,1009.0,1009.0,1009.0,1009.0,0.0,219.0,219.0,CZCE.TA605P6900,300,6900,P,6140.0,0.7159055421127197,71.59055421127198
2026-03-11 02:00:00,102.0,953.0,953.0,913.0,913.0,20.0,365.0,385.0,CZCE.TA605P6800,300,6800,P,6140.0,0.6817103799664604,68.17103799664605
2026-03-11 02:00:00,105.0,1377.0,1377.0,1377.0,1377.0,0.0,189.0,189.0,CZCE.TA605P7300,300,7300,P,6140.0,0.8136314422619959,81.3631442261996
2026-03-11 02:00:00,42.0,1199.0,1199.0,1199.0,1199.0,0.0,35.0,35.0,CZCE.TA605P7100,300,7100,P,6140.0,0.7766747894798988,77.66747894798988
2026-03-11 02:05:00,106.0,1377.0,1377.0,1377.0,1377.0,0.0,189.0,189.0,CZCE.TA605P7300,300,7300,P,6192.0,0.8705772317751528,87.05772317751527
2026-03-11 02:05:00,106.0,217.0,226.0,217.0,223.0,392.0,11387.0,11555.0,CZCE.TA605C7300,300,7300,C,6192.0,0.777604814169056,77.7604814169056
2026-03-11 02:05:00,106.0,255.0,263.0,255.0,259.5,73.0,1277.0,1261.0,CZCE.TA605C7000,300,7000,C,6192.0,0.7257591358673066,72.57591358673065
2026-03-11 02:05:00,106.0,1110.5,1110.5,1110.5,1110.5,0.0,53.0,53.0,CZCE.TA605P7000,300,7000,P,6192.0,0.807377894203965,80.7377894203965
2026-03-11 02:05:00,106.0,269.5,279.0,269.5,276.0,35.0,1470.0,1490.0,CZCE.TA605C6900,300,6900,C,6192.0,0.7111082632540284,71.11082632540284
2026-03-11 02:05:00,106.0,242.5,248.0,242.5,248.0,15.0,858.0,863.0,CZCE.TA605C7100,300,7100,C,6192.0,0.7458629674658372,74.58629674658373
2026-03-11 02:05:00,43.0,1199.0,1199.0,1199.0,1199.0,0.0,35.0,35.0,CZCE.TA605P7100,300,7100,P,6192.0,0.8293538902859316,82.93538902859316
