datetime,id,open,high,low,close,volume,open_oi,close_oi,symbol,duration,strike,opt_type,S,iv,iv_pct
2026-03-09 13:00:00,0.0,600.0,784.5,548.0,583.0,191.0,0.0,164.0,CZCE.TA605C6800,1800,6800,C,6894.0,0.6294705255211118,62.94705255211118
2026-03-09 13:00:00,0.0,1064.0,1073.5,1055.5,1064.5,125.0,0.0,125.0,CZCE.TA605P7200,1800,7200,P,6894.0,1.0578804732224922,105.78804732224923
2026-03-09 13:00:00,0.0,754.0,754.0,749.5,749.5,3.0,0.0,3.0,CZCE.TA605P6800,1800,6800,P,6894.0,0.957439788314032,95.7439788314032
2026-03-09 13:00:00,0.0,998.0,1150.0,992.0,1150.0,23.0,0.0,20.0,CZCE.TA605P7300,1800,7300,P,6894.0,1.0856714250265544,108.56714250265544
2026-03-09 13:00:00,0.0,801.5,801.5,518.5,564.0,266.0,0.0,194.0,CZCE.TA605C6900,1800,6900,C,6894.0,0.6635493971891846,66.35493971891846
2026-03-09 13:00:00,0.0,621.0,832.0,621.0,721.0,94.0,0.0,59.0,CZCE.TA605P6900,1800,6900,P,6894.0,0.8583652411628593,85.83652411628593
2026-03-09 13:00:00,0.0,750.0,750.0,750.0,750.0,4.0,0.0,4.0,CZCE.TA605P7000,1800,7000,P,6894.0,0.8263605923890179,82.6360592389018
2026-03-09 13:00:00,0.0,397.0,666.0,397.0,468.0,2027.0,0.0,1174.0,CZCE.TA605C7300,1800,7300,C,6894.0,0.7429815772244859,74.2981577224486
2026-03-09 13:00:00,0.0,537.5,537.5,458.0,458.0,97.0,0.0,97.0,CZCE.TA605C7200,1800,7200,C,6894.0,0.6870972867594378,68.70972867594378
2026-03-09 13:00:00,0.0,300.0,770.5,300.0,532.0,188.0,0.0,131.0,CZCE.TA605C7000,1800,7000,C,6894.0,0.6784850563028472,67.84850563028472
2026-03-09 13:00:00,0.0,703.0,703.0,478.5,514.5,203.0,0.0,145.0,CZCE.TA605C7100,1800,7100,C,6894.0,0.7073027530611015,70.73027530611014
2026-03-09 13:30:00,1.0,750.0,750.0,750.0,750.0,0.0,4.0,4.0,CZCE.TA605P7000,1800,7000,P,6606.0,0.6466124165886038,64.66124165886038
2026-03-09 13:30:00,1.0,749.5,749.5,749.5,749.5,0.0,3.0,3.0,CZCE.TA605P6800,1800,6800,P,6606.0,0.7985251645502729,79.85251645502728
2026-03-09 13:30:00,1.0,583.0,632.0,527.5,603.0,159.0,164.0,227.0,CZCE.TA605C6800,1800,6800,C,6606.0,0.8412367429679384,84.12367429679384
2026-03-09 13:30:00,1.0,532.0,570.0,480.0,556.0,317.0,131.0,316.0,CZCE.TA605C7000,1800,7000,C,6606.0,0.8785823614063704,87.85823614063703
2026-03-09 13:30:00,1.0,514.5,542.5,480.5,539.0,145.0,145.0,176.0,CZCE.TA605C7100,1800,7100,C,6606.0,0.9018007435476251,90.18007435476251
2026-03-09 13:30:00,1.0,1064.5,1064.5,1064.5,1064.5,0.0,125.0,125.0,CZCE.TA605P7200,1800,7200,P,6606.0,0.8755763266651666,87.55763266651667
2026-03-09 13:30:00,1.0,458.0,523.0,436.0,519.5,192.0,97.0,179.0,CZCE.TA605C7200,1800,7200,C,6606.0,0.9198822781256321,91.98822781256321
2026-03-09 13:30:00,1.0,564.0,600.0,503.0,580.0,171.0,194.0,261.0,CZCE.TA605C6900,1800,6900,C,6606.0,0.861763494351896,86.17634943518961
2026-03-09 13:30:00,1.0,1150.0,1189.0,1097.5,1143.0,148.0,20.0,135.0,CZCE.TA605P7300,1800,7300,P,6606.0,0.8890968903238967,88.90968903238968
2026-03-09 13:30:00,1.0,721.0,891.5,721.0,844.5,56.0,59.0,83.0,CZCE.TA605P6900,1800,6900,P,6606.0,0.8414379523113801,84.14379523113801
2026-03-09 13:30:00,1.0,468.0,515.0,421.5,489.0,2481.0,1174.0,2368.0,CZCE.TA605C7300,1800,7300,C,6606.0,0.9222268495686026,92.22268495686026
2026-03-09 14:00:00,2.0,539.0,652.5,539.0,650.5,113.0,176.0,287.0,CZCE.TA605C7100,1800,7100,C,6646.0,1.0163754975073218,101.63754975073218
2026-03-09 14:00:00,2.0,580.0,700.5,580.0,693.0,227.0,261.0,318.0,CZCE.TA605C6900,1800,6900,C,6646.0,0.9760956060824394,97.60956060824394
2026-03-09 14:00:00,2.0,603.0,738.5,603.0,731.5,171.0,227.0,282.0,CZCE.TA605C6800,1800,6800,C,6646.0,0.9738215218560069,97.38215218560069
2026-03-09 14:00:00,2.0,519.5,630.5,519.5,630.5,208.0,179.0,380.0,CZCE.TA605C7200,1800,7200,C,6646.0,1.0351098435405874,103.51098435405875
2026-03-09 14:00:00,2.0,844.5,844.5,750.0,806.0,50.0,83.0,122.0,CZCE.TA605P6900,1800,6900,P,6646.0,0.8193772440020092,81.93772440020092
2026-03-09 14:00:00,2.0,1143.0,1143.0,1143.0,1143.0,0.0,135.0,135.0,CZCE.TA605P7300,1800,7300,P,6646.0,0.9183683006438245,91.83683006438244
2026-03-09 14:00:00,2.0,749.5,749.5,710.5,733.5,156.0,3.0,157.0,CZCE.TA605P6800,1800,6800,P,6646.0,0.8031439559060751,80.31439559060752
2026-03-09 14:00:00,2.0,489.0,616.0,486.5,605.0,1577.0,2368.0,2807.0,CZCE.TA605C7300,1800,7300,C,6646.0,1.045301483206016,104.5301483206016
2026-03-09 14:00:00,2.0,556.0,679.5,556.0,674.0,190.0,316.0,420.0,CZCE.TA605C7000,1800,7000,C,6646.0,1.0000276859605106,100.00276859605106
2026-03-09 14:00:00,2.0,1064.5,1064.5,1064.5,1064.5,0.0,125.0,125.0,CZCE.TA605P7200,1800,7200,P,6646.0,0.9037908175129229,90.37908175129229
2026-03-09 14:00:00,2.0,750.0,750.0,750.0,750.0,0.0,4.0,4.0,CZCE.TA605P7000,1800,7000,P,6646.0,0.6747971470588799,67.479714705888
2026-03-09 14:30:00,3.0,1064.5,1064.5,1064.5,1064.5,0.0,125.0,125.0,CZCE.TA605P7200,1800,7200,P,6778.0,0.989900958596513,98.99009585965129
2026-03-09 14:30:00,3.0,605.0,620.0,531.0,595.0,1408.0,2807.0,3187.0,CZCE.TA605C7300,1800,7300,C,6778.0,0.9594535652992059,95.94535652992059
2026-03-09 14:30:00,3.0,693.0,711.5,626.0,704.0,98.0,318.0,381.0,CZCE.TA605C6900,1800,6900,C,6778.0,0.9058905944932513,90.58905944932512
2026-03-09 14:30:00,3.0,731.5,736.0,647.5,717.5,146.0,282.0,286.0,CZCE.TA605C6800,1800,6800,C,6778.0,0.8699620289335678,86.99620289335678
2026-03-09 14:30:00,3.0,674.0,692.5,606.0,677.5,132.0,420.0,442.0,CZCE.TA605C7000,1800,7000,C,6778.0,0.9235277537375064,92.35277537375065
2026-03-09 14:30:00,3.0,733.5,764.5,733.5,760.5,153.0,157.0,273.0,CZCE.TA605P6800,1800,6800,P,6778.0,0.9108818279413419,91.08818279413418
2026-03-09 14:30:00,3.0,630.5,643.0,573.0,617.5,68.0,380.0,422.0,CZCE.TA605C7200,1800,7200,C,6778.0,0.9435413998804991,94.35413998804991
2026-03-09 14:30:00,3.0,1143.0,1174.0,1143.0,1174.0,3.0,135.0,135.0,CZCE.TA605P7300,1800,7300,P,6778.0,1.0447460667081763,104.47460667081762
2026-03-09 14:30:00,3.0,750.0,750.0,750.0,750.0,0.0,4.0,4.0,CZCE.TA605P7000,1800,7000,P,6778.0,0.7598294433815336,75.98294433815336
2026-03-09 14:30:00,3.0,650.5,650.5,596.0,623.0,56.0,287.0,340.0,CZCE.TA605C7100,1800,7100,C,6778.0,0.9051998664197666,90.51998664197666
2026-03-09 14:30:00,3.0,806.0,870.5,806.0,828.5,34.0,122.0,152.0,CZCE.TA605P6900,1800,6900,P,6778.0,0.9245421833770173,92.45421833770173
2026-03-10 01:00:00,4.0,550.5,550.5,80.0,198.0,3734.0,3187.0,3738.0,CZCE.TA605C7300,1800,7300,C,6106.0,0.7634635938843463,76.34635938843462
