datetime,id,open,high,low,close,volume,open_oi,close_oi,symbol,duration,strike,opt_type,S,iv,iv_pct
2026-03-09 13:00:00,0.0,600.0,784.5,527.5,603.0,350.0,0.0,227.0,CZCE.TA605C6800,3600,6800,C,6894.0,0.6534295404516139,65.34295404516139
2026-03-09 13:00:00,0.0,998.0,1189.0,992.0,1143.0,171.0,0.0,135.0,CZCE.TA605P7300,3600,7300,P,6894.0,1.0774126082915172,107.74126082915171
2026-03-09 13:00:00,0.0,300.0,770.5,300.0,556.0,505.0,0.0,316.0,CZCE.TA605C7000,3600,7000,C,6894.0,0.7068116069989326,70.68116069989327
2026-03-09 13:00:00,0.0,754.0,754.0,749.5,749.5,3.0,0.0,3.0,CZCE.TA605P6800,3600,6800,P,6894.0,0.957439788314032,95.7439788314032
2026-03-09 13:00:00,0.0,621.0,891.5,621.0,844.5,150.0,0.0,83.0,CZCE.TA605P6900,3600,6900,P,6894.0,1.005561372195032,100.5561372195032
2026-03-09 13:00:00,0.0,801.5,801.5,503.0,580.0,437.0,0.0,261.0,CZCE.TA605C6900,3600,6900,C,6894.0,0.682526278046249,68.2526278046249
2026-03-09 13:00:00,0.0,703.0,703.0,478.5,539.0,348.0,0.0,176.0,CZCE.TA605C7100,3600,7100,C,6894.0,0.736197501018701,73.6197501018701
2026-03-09 13:00:00,0.0,1064.0,1073.5,1055.5,1064.5,125.0,0.0,125.0,CZCE.TA605P7200,3600,7200,P,6894.0,1.0578804732224922,105.78804732224923
2026-03-09 13:00:00,0.0,750.0,750.0,750.0,750.0,4.0,0.0,4.0,CZCE.TA605P7000,3600,7000,P,6894.0,0.8263605923890179,82.6360592389018
2026-03-09 13:00:00,0.0,537.5,537.5,436.0,519.5,289.0,0.0,179.0,CZCE.TA605C7200,3600,7200,C,6894.0,0.7598467276584255,75.98467276584256
2026-03-09 13:00:00,0.0,397.0,666.0,397.0,489.0,4508.0,0.0,2368.0,CZCE.TA605C7300,3600,7300,C,6894.0,0.7679432491354018,76.79432491354018
2026-03-09 14:00:00,1.0,750.0,750.0,750.0,750.0,0.0,4.0,4.0,CZCE.TA605P7000,3600,7000,P,6646.0,0.6747971470588799,67.479714705888
2026-03-09 14:00:00,1.0,1064.5,1064.5,1064.5,1064.5,0.0,125.0,125.0,CZCE.TA605P7200,3600,7200,P,6646.0,0.9037908175129229,90.37908175129229
2026-03-09 14:00:00,1.0,489.0,620.0,486.5,595.0,2985.0,2368.0,3187.0,CZCE.TA605C7300,3600,7300,C,6646.0,1.0329351750860378,103.29351750860378
2026-03-09 14:00:00,1.0,1143.0,1174.0,1143.0,1174.0,3.0,135.0,135.0,CZCE.TA605P7300,3600,7300,P,6646.0,0.9569756544609007,95.69756544609007
2026-03-09 14:00:00,1.0,749.5,764.5,710.5,760.5,309.0,3.0,273.0,CZCE.TA605P6800,3600,6800,P,6646.0,0.8362199706614133,83.62199706614133
2026-03-09 14:00:00,1.0,556.0,692.5,556.0,677.5,322.0,316.0,442.0,CZCE.TA605C7000,3600,7000,C,6646.0,1.0043133835954896,100.43133835954896
2026-03-09 14:00:00,1.0,539.0,652.5,539.0,623.0,169.0,176.0,340.0,CZCE.TA605C7100,3600,7100,C,6646.0,0.9826382546434026,98.26382546434026
2026-03-09 14:00:00,1.0,580.0,711.5,580.0,704.0,325.0,261.0,381.0,CZCE.TA605C6900,3600,6900,C,6646.0,0.9895682160392728,98.95682160392728
2026-03-09 14:00:00,1.0,603.0,738.5,603.0,717.5,317.0,227.0,286.0,CZCE.TA605C6800,3600,6800,C,6646.0,0.9566353753543502,95.66353753543501
2026-03-09 14:00:00,1.0,519.5,643.0,519.5,617.5,276.0,179.0,422.0,CZCE.TA605C7200,3600,7200,C,6646.0,1.0191127982008596,101.91127982008597
2026-03-09 14:00:00,1.0,844.5,870.5,750.0,828.5,84.0,83.0,152.0,CZCE.TA605P6900,3600,6900,P,6646.0,0.8469219377430546,84.69219377430545
2026-03-10 01:00:00,2.0,760.5,1138.0,760.5,1042.5,137.0,273.0,275.0,CZCE.TA605P6800,3600,6800,P,6106.0,0.8250464557751019,82.50464557751019
2026-03-10 01:00:00,2.0,617.5,617.5,38.0,188.0,1150.0,422.0,819.0,CZCE.TA605C7200,3600,7200,C,6106.0,0.7134267043940962,71.34267043940962
2026-03-10 01:00:00,2.0,677.5,677.5,56.5,212.5,1535.0,442.0,999.0,CZCE.TA605C7000,3600,7000,C,6106.0,0.684065241162371,68.4065241162371
2026-03-10 01:00:00,2.0,1174.0,1550.5,1174.0,1550.5,10.0,135.0,142.0,CZCE.TA605P7300,3600,7300,P,6106.0,1.0322157013804887,103.22157013804886
2026-03-10 01:00:00,2.0,623.0,623.0,172.5,198.5,435.0,340.0,340.0,CZCE.TA605C7100,3600,7100,C,6106.0,0.6968372953944457,69.68372953944457
2026-03-10 01:00:00,2.0,828.5,1200.0,828.5,1124.5,15.0,152.0,147.0,CZCE.TA605P6900,3600,6900,P,6106.0,0.8403500779176617,84.03500779176618
2026-03-10 01:00:00,2.0,717.5,717.5,36.0,239.0,703.0,286.0,409.0,CZCE.TA605C6800,3600,6800,C,6106.0,0.6496933415110285,64.96933415110286
2026-03-10 01:00:00,2.0,704.0,704.0,56.0,221.0,1018.0,381.0,825.0,CZCE.TA605C6900,3600,6900,C,6106.0,0.6607798772249517,66.07798772249517
2026-03-10 01:00:00,2.0,550.5,550.5,80.0,178.0,5887.0,3187.0,4206.0,CZCE.TA605C7300,3600,7300,C,6106.0,0.7294431853305355,72.94431853305355
2026-03-10 01:00:00,2.0,1064.5,1064.5,1064.5,1064.5,0.0,125.0,125.0,CZCE.TA605P7200,3600,7200,P,6106.0,0.035567973940323405,3.5567973940323405
2026-03-10 02:00:00,3.0,212.5,281.0,180.0,280.5,433.0,999.0,1280.0,CZCE.TA605C7000,3600,7000,C,6026.0,0.8279281400248384,82.79281400248384
2026-03-10 02:00:00,3.0,178.0,250.0,152.0,244.5,4093.0,4206.0,5727.0,CZCE.TA605C7300,3600,7300,C,6026.0,0.8793302973740861,87.9330297374086
2026-03-10 02:00:00,3.0,239.0,309.0,205.5,303.5,395.0,409.0,642.0,CZCE.TA605C6800,3600,6800,C,6026.0,0.7855992884297337,78.55992884297336
2026-03-10 02:00:00,3.0,221.0,297.0,190.5,285.0,555.0,825.0,1177.0,CZCE.TA605C6900,3600,6900,C,6026.0,0.7970596595581506,79.70596595581506
2026-03-10 02:00:00,3.0,1064.5,1064.5,1064.5,1064.5,0.0,125.0,125.0,CZCE.TA605P7200,3600,7200,P,6026.0,0.01,1.0
2026-03-10 02:00:00,3.0,1042.5,1042.5,1017.0,1017.0,2.0,275.0,274.0,CZCE.TA605P6800,3600,6800,P,6026.0,0.7146052237439149,71.46052237439149
2026-03-10 02:00:00,3.0,1124.5,1124.5,1038.0,1052.0,13.0,147.0,147.0,CZCE.TA605P6900,3600,6900,P,6026.0,0.6513183413402307,65.13183413402307
2026-03-10 02:00:00,3.0,1550.5,1550.5,1550.5,1550.5,0.0,142.0,142.0,CZCE.TA605P7300,3600,7300,P,6026.0,0.9529663589645819,95.2966358964582
2026-03-10 02:00:00,3.0,188.0,258.0,164.0,258.0,982.0,819.0,1559.0,CZCE.TA605C7200,3600,7200,C,6026.0,0.8654994879256962,86.54994879256962
2026-03-10 02:00:00,3.0,198.5,273.5,171.5,261.0,610.0,340.0,701.0,CZCE.TA605C7100,3600,7100,C,6026.0,0.8343493132318233,83.43493132318233
2026-03-10 03:00:00,4.0,285.0,291.5,256.0,268.5,194.0,1177.0,1331.0,CZCE.TA605C6900,3600,6900,C,6128.0,0.7218640659925186,72.18640659925187
2026-03-10 03:00:00,4.0,261.0,276.5,231.0,270.5,235.0,701.0,836.0,CZCE.TA605C7100,3600,7100,C,6128.0,0.7995164786998167,79.95164786998167
2026-03-10 03:00:00,4.0,303.5,307.5,269.0,284.5,229.0,642.0,788.0,CZCE.TA605C6800,3600,6800,C,6128.0,0.7056615610954202,70.56615610954202
2026-03-10 03:00:00,4.0,1052.0,1052.0,1052.0,1052.0,0.0,147.0,147.0,CZCE.TA605P6900,3600,6900,P,6128.0,0.757275454288366,75.72754542883659
2026-03-10 03:00:00,4.0,1550.5,1550.5,1550.5,1550.5,0.0,142.0,142.0,CZCE.TA605P7300,3600,7300,P,6128.0,1.053935960361036,105.39359603610362
2026-03-10 03:00:00,4.0,1064.5,1064.5,1064.5,1064.5,0.0,125.0,125.0,CZCE.TA605P7200,3600,7200,P,6128.0,0.27363669755182846,27.363669755182844
2026-03-10 03:00:00,4.0,258.0,264.5,221.5,258.0,200.0,1559.0,1723.0,CZCE.TA605C7200,3600,7200,C,6128.0,0.8162639358172942,81.62639358172942
2026-03-10 03:00:00,4.0,244.5,260.0,210.0,242.0,4135.0,5727.0,6649.0,CZCE.TA605C7300,3600,7300,C,6128.0,0.8261561240110831,82.61561240110831
2026-03-10 03:00:00,4.0,280.5,289.0,239.0,276.0,336.0,1280.0,1432.0,CZCE.TA605C7000,3600,7000,C,6128.0,0.770877153663024,77.0877153663024
2026-03-10 03:00:00,4.0,1017.0,1021.0,976.5,1021.0,27.0,274.0,296.0,CZCE.TA605P6800,3600,6800,P,6128.0,0.8147506274167001,81.47506274167002
2026-03-10 05:00:00,5.0,276.0,292.5,230.0,292.5,245.0,1432.0,1382.0,CZCE.TA605C7000,3600,7000,C,6988.0,0.3443995521931865,34.439955219318655
2026-03-10 05:00:00,5.0,1550.5,1550.5,1550.5,1550.5,0.0,142.0,142.0,CZCE.TA605P7300,3600,7300,P,6988.0,1.6239699796177693,162.39699796177695
2026-03-10 05:00:00,5.0,1021.0,1021.0,948.5,948.5,51.0,296.0,316.0,CZCE.TA605P6800,3600,6800,P,6988.0,1.25527623311986,125.52762331198599
2026-03-10 05:00:00,5.0,230.0,266.5,203.0,264.5,4059.0,6649.0,8322.0,CZCE.TA605C7300,3600,7300,C,6988.0,0.4570695707239827,45.70695707239827
2026-03-10 05:00:00,5.0,1052.0,1052.0,1037.0,1037.0,62.0,147.0,209.0,CZCE.TA605P6900,3600,6900,P,6988.0,1.2952716594493914,129.52716594493913
2026-03-10 05:00:00,5.0,284.5,321.0,266.5,321.0,68.0,788.0,831.0,CZCE.TA605C6800,3600,6800,C,6988.0,0.24594965584344877,24.594965584344877
2026-03-10 05:00:00,5.0,1064.5,1064.5,1064.5,1064.5,0.0,125.0,125.0,CZCE.TA605P7200,3600,7200,P,6988.0,1.1208516060173621,112.0851606017362
2026-03-10 05:00:00,5.0,750.0,750.0,750.0,750.0,0.0,4.0,4.0,CZCE.TA605P7000,3600,7000,P,6988.0,0.885469512246163,88.5469512246163
